year,school,games,points,passing_cmp,passing_att,passing_pct,passing_yds,passing_td,rushing_att,rushing_yds,rushing_avg,rushing_td,total_plays,total_yds,total_avg,first_down_pass,first_down_rush,first_down_pen,first_down_total,penalties,penalty_yds,fumbles,intceptions,turnovers
2011,Iowa,13,23.8,19.7,31.8,62.0,222.9,1.6,42.2,156.0,3.7,1.2,74.0,378.9,5.1,11.1,9.1,1.2,21.4,6.4,53.9,0.7,0.8,1.5
2011,Virginia,13,23.8,16.8,31.4,53.7,212.2,1.5,35.4,139.5,3.9,1.2,66.8,351.7,5.3,8.7,7.1,1.5,17.3,5.2,48.8,0.7,0.9,1.6
2011,California,13,24.2,17.2,30.5,56.4,204.2,1.5,34.0,128.7,3.8,1.3,64.5,332.9,5.2,7.8,7.5,2.0,17.4,7.5,66.6,0.8,0.9,1.8
2011,Connecticut,12,24.3,20.7,35.8,57.8,281.0,1.8,32.1,85.7,2.7,0.9,67.8,366.7,5.4,11.3,5.7,1.0,17.9,8.0,68.3,1.1,1.5,2.6
2011,Eastern Michigan,12,24.3,18.7,31.0,60.2,209.8,1.7,33.9,140.5,4.1,1.0,64.9,350.3,5.4,10.7,6.3,1.8,18.8,4.7,38.3,0.6,0.4,1.0
2011,Kent State,12,24.3,16.8,30.1,55.7,196.3,0.9,37.0,129.8,3.5,1.3,67.1,326.2,4.9,8.9,7.1,1.6,17.6,4.8,44.2,1.4,1.2,2.6
2011,Oregon,14,24.6,22.4,37.8,59.2,247.3,1.8,39.1,142.8,3.6,1.0,76.9,390.1,5.1,11.4,8.0,2.1,21.6,6.3,51.6,0.9,1.2,2.1
2011,Kentucky,12,24.7,14.6,28.5,51.2,193.8,1.6,40.6,183.2,4.5,1.2,69.1,377.0,5.5,8.3,10.1,1.2,19.5,6.2,53.3,0.8,1.3,2.1
2011,North Carolina State,13,24.7,18.0,31.3,57.5,223.7,1.3,35.2,131.2,3.7,1.4,66.5,354.9,5.3,9.6,7.2,0.8,17.7,5.0,46.8,0.9,2.1,3.0
2011,North Carolina,13,24.8,21.3,35.0,60.9,241.3,1.8,34.8,123.9,3.6,0.9,69.8,365.2,5.2,10.8,7.5,1.5,19.9,5.2,40.3,0.8,1.1,1.8
2011,Western Kentucky,12,24.8,18.2,32.7,55.6,238.9,1.7,30.8,134.8,4.4,1.5,63.5,373.8,5.9,10.7,6.3,1.9,18.8,7.2,62.6,0.6,1.1,1.7
2011,San Diego State,13,25.0,15.7,28.0,56.0,221.7,1.4,41.0,169.5,4.1,1.8,69.0,391.2,5.7,8.2,9.2,1.3,18.7,6.0,49.5,1.0,1.2,2.2
2011,Nevada,13,25.2,16.4,33.9,48.3,221.8,1.9,32.7,147.4,4.5,1.2,66.6,369.2,5.5,9.8,7.1,1.8,18.6,6.5,52.8,0.8,1.2,1.9
2011,Louisiana-Monroe,12,25.4,20.3,34.8,58.4,226.2,1.9,32.2,100.0,3.1,1.1,67.0,326.2,4.9,10.3,6.2,1.2,17.6,5.9,48.1,0.7,1.1,1.8
2011,Georgia Tech,13,26.1,16.6,29.7,56.0,197.8,1.8,35.7,161.5,4.5,1.5,65.4,359.3,5.5,9.1,8.5,0.8,18.4,4.2,28.0,0.5,1.1,1.6
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,Oklahoma State,13,26.8,24.8,41.6,59.5,271.8,1.2,42.2,184.9,4.4,1.8,83.8,456.8,5.5,13.8,10.2,1.2,25.3,5.5,42.0,1.5,1.8,3.4
2011,Purdue,13,26.8,17.8,30.8,57.9,221.0,1.3,40.8,174.9,4.3,1.9,71.7,395.9,5.5,10.4,9.5,2.1,21.9,5.5,49.3,0.7,0.9,1.6
2011,West Virginia,13,26.8,19.6,34.5,56.9,203.5,1.2,36.3,144.8,4.0,1.6,70.8,348.2,4.9,9.9,7.2,1.4,18.5,6.7,55.6,0.7,1.1,1.8
2011,Tulsa,13,27.3,23.6,39.7,59.5,286.3,1.9,39.2,128.5,3.3,1.5,78.8,414.8,5.3,12.8,7.8,1.5,22.1,5.4,50.4,0.8,1.4,2.2
2011,Wake Forest,13,27.4,19.5,34.2,57.2,227.9,1.7,37.0,169.8,4.6,1.6,71.2,397.8,5.6,9.2,8.9,1.7,19.8,5.4,46.2,0.6,1.0,1.6
2011,Northwestern,13,27.7,16.6,27.4,60.7,230.4,1.2,39.5,177.3,4.5,2.1,66.8,407.7,6.1,9.7,9.8,1.0,20.5,5.3,46.2,0.6,0.9,1.5
2011,Wyoming,13,27.8,15.5,25.4,60.9,199.6,1.4,45.5,232.0,5.1,2.2,70.9,431.6,6.1,9.1,11.8,1.2,22.2,6.8,60.0,1.4,1.0,2.4
2011,Kansas State,13,27.9,23.2,36.8,63.0,263.4,2.0,33.0,131.2,4.0,1.4,69.8,394.6,5.7,11.6,7.6,1.1,20.3,6.5,64.4,0.7,1.4,2.1
2011,Utah State,13,27.9,22.1,36.5,60.5,238.5,1.3,36.9,127.8,3.5,1.7,73.4,366.2,5.0,11.2,7.9,2.8,21.8,5.9,50.2,0.8,0.3,1.2
2011,Texas A&M,13,28.2,24.5,39.3,62.4,276.3,1.5,39.1,101.8,2.6,1.9,78.4,378.2,4.8,11.8,8.2,2.2,22.1,7.5,57.4,0.6,0.5,1.2
2011,Army,12,28.3,11.8,20.4,57.6,164.3,1.6,40.1,194.9,4.9,2.0,60.5,359.3,5.9,6.8,10.8,1.1,18.8,4.8,37.5,0.8,0.7,1.4
2011,Air Force,13,28.4,14.9,23.8,62.8,166.8,1.6,44.3,219.7,5.0,1.8,68.1,386.5,5.7,8.1,11.9,1.0,21.0,6.5,57.1,1.1,0.9,2.0
2011,Syracuse,12,28.5,21.6,34.6,62.4,258.3,1.8,36.3,128.2,3.5,1.3,70.9,386.4,5.4,10.9,7.9,2.3,21.2,7.0,58.9,0.9,0.8,1.8
2011,Arizona State,13,28.6,22.8,34.6,65.8,273.0,1.6,35.0,149.1,4.3,1.6,69.6,422.1,6.1,11.7,7.3,2.5,21.5,7.9,72.4,1.3,1.2,2.5
2011,Marshall,13,28.6,22.2,35.4,62.6,255.2,1.8,36.2,149.8,4.1,1.5,71.5,405.0,5.7,12.5,7.6,1.1,21.2,5.2,41.5,1.2,1.1,2.2
2011,Western Michigan,13,28.7,18.9,30.5,62.0,215.0,1.4,40.7,219.7,5.4,1.8,71.2,434.7,6.1,9.9,10.7,1.8,22.4,6.5,54.5,1.5,0.9,2.4
2011,Bowling Green State,12,28.8,17.3,30.5,56.6,202.6,1.2,41.3,203.4,4.9,2.0,71.8,406.0,5.7,9.4,10.3,1.3,21.0,6.3,51.8,0.8,0.5,1.3
2011,Auburn,13,28.9,19.2,30.4,63.3,218.8,1.8,40.8,189.2,4.6,1.5,71.2,408.0,5.7,10.4,10.6,1.4,22.4,5.5,41.5,0.9,0.8,1.8
2011,Navy,12,28.9,21.4,28.8,74.3,226.9,1.2,38.7,186.9,4.8,2.7,67.5,413.8,6.1,11.3,10.8,0.4,22.4,4.7,41.5,1.2,0.8,2.0
2011,Hawaii,13,29.1,19.0,32.6,58.3,244.9,2.2,36.5,142.5,3.9,1.5,69.2,387.4,5.6,11.2,7.8,1.3,20.4,6.2,56.6,0.8,1.1,1.8
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,Clemson,14,29.3,17.4,29.8,58.3,217.5,1.9,40.6,176.9,4.4,1.5,70.4,394.4,5.6,9.2,9.4,1.6,20.2,5.6,50.1,0.6,1.0,1.6
2011,Buffalo,12,29.4,15.8,26.7,59.1,203.7,2.1,42.4,181.2,4.3,1.8,69.1,384.8,5.6,9.3,8.6,0.8,18.8,5.0,46.3,0.6,0.5,1.1
2011,Iowa State,13,29.4,18.5,32.7,56.7,234.0,1.3,42.6,193.5,4.5,1.8,75.3,427.5,5.7,10.3,11.2,1.3,22.8,5.5,44.5,1.0,0.8,1.8
2011,Louisiana,13,29.8,23.2,36.8,63.0,261.3,1.8,37.2,138.6,3.7,2.0,74.0,399.9,5.4,12.1,7.2,1.8,21.1,7.2,61.2,0.7,1.1,1.8
2011,Northern Illinois,14,30.3,19.4,34.1,56.7,247.9,2.1,41.6,167.4,4.0,1.6,75.7,415.2,5.5,10.9,10.2,1.7,22.8,6.1,54.1,0.9,0.9,1.8
2011,San Jose State,12,30.3,17.5,28.3,61.8,221.3,1.6,41.8,204.3,4.9,2.2,70.2,425.7,6.1,9.6,10.2,1.3,21.0,4.8,43.3,1.7,1.1,2.8
2011,UTEP,12,30.3,20.2,33.7,59.9,251.7,1.3,36.2,189.8,5.2,2.0,69.8,441.5,6.3,10.8,9.7,1.2,21.7,5.3,48.0,0.6,1.0,1.6
2011,North Texas,12,30.7,21.4,35.8,59.9,265.8,2.3,34.9,163.5,4.7,1.5,70.7,429.3,6.1,12.3,8.3,1.0,21.5,5.0,41.3,1.4,0.8,2.2
2011,Oregon State,12,30.8,18.6,29.0,64.1,214.4,2.3,41.0,196.8,4.8,1.8,70.0,411.3,5.9,10.2,10.3,2.6,23.1,6.2,56.2,1.0,0.9,1.9
2011,Duke,12,31.2,16.2,28.2,57.4,244.8,1.9,36.8,180.7,4.9,1.8,64.9,425.4,6.6,9.8,9.3,1.0,20.2,5.7,53.7,0.5,0.5,1.0
2011,Colorado State,12,31.3,15.1,24.4,61.8,179.6,1.6,42.5,233.7,5.5,2.3,66.9,413.3,6.2,8.1,11.4,1.4,20.9,5.5,56.3,1.2,0.7,1.8
2011,UCLA,14,31.4,21.3,33.6,63.3,226.6,2.0,37.0,190.6,5.2,1.9,70.6,417.1,5.9,10.8,9.9,1.6,22.3,5.7,54.4,0.5,1.0,1.5
2011,Minnesota,12,31.7,19.9,29.4,67.7,216.7,1.9,38.3,186.4,4.9,1.9,67.7,403.1,6.0,10.2,10.5,1.6,22.3,4.5,37.1,0.4,0.3,0.8
2011,Toledo,13,31.7,22.0,35.2,62.6,268.8,2.6,33.7,132.8,3.9,1.3,68.8,401.5,5.8,11.5,7.5,2.1,21.0,5.5,42.5,1.2,1.1,2.3
2011,Washington State,12,31.8,19.2,29.8,64.2,252.4,2.0,35.8,157.2,4.4,1.6,65.6,409.6,6.2,10.9,7.0,1.7,19.6,8.1,69.1,0.8,0.7,1.4
2011,Ole Miss,12,32.1,15.6,25.5,61.1,194.4,1.4,41.7,224.9,5.4,2.2,67.2,419.3,6.2,8.8,10.3,1.6,20.7,5.0,38.3,0.6,0.8,1.4
2011,East Carolina,12,32.3,17.8,29.5,60.5,202.2,1.4,38.3,174.2,4.5,2.0,67.8,376.3,5.5,9.0,9.3,1.4,19.8,4.9,41.8,1.2,0.6,1.8
2011,Central Michigan,12,33.3,19.1,31.2,61.2,241.8,2.0,41.2,187.0,4.5,1.9,72.3,428.8,5.9,10.9,9.1,1.7,21.7,5.3,47.2,0.3,0.7,0.9
2011,Idaho,12,33.3,23.6,36.7,64.3,278.3,2.3,37.9,158.6,4.2,1.5,74.6,436.8,5.9,12.3,8.6,1.8,22.7,6.2,52.8,0.8,0.8,1.6
2011,Rice,12,33.3,20.5,33.3,61.7,278.7,2.7,38.1,183.4,4.8,1.5,71.3,462.1,6.5,10.8,9.5,1.0,21.3,4.3,37.5,1.2,1.1,2.3
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,
2011,Troy,12,33.7,20.3,32.5,62.6,261.4,1.9,44.8,203.6,4.5,2.1,77.3,465.0,6.0,11.1,10.1,1.4,22.6,5.0,42.2,0.9,0.7,1.6
2011,Maryland,12,34.3,20.4,31.1,65.7,237.4,1.5,47.0,219.8,4.7,2.6,78.1,457.2,5.9,10.7,11.8,1.4,23.9,5.3,45.6,1.3,0.9,2.3
2011,Ball State,12,34.7,20.5,30.8,66.7,284.3,2.4,44.6,226.0,5.1,1.8,75.3,510.3,6.8,12.7,12.3,1.0,25.9,7.0,72.3,0.6,0.8,1.4
2011,Florida Atlantic,12,34.7,20.9,31.4,66.6,223.3,1.6,42.0,168.9,4.0,2.3,73.4,392.3,5.3,10.2,10.0,2.0,22.2,5.8,49.0,0.7,0.8,1.5
2011,Memphis,12,35.1,23.3,36.0,64.6,299.4,2.3,37.9,191.6,5.1,2.1,73.9,491.0,6.6,13.8,9.0,1.3,24.0,5.8,48.9,1.5,1.0,2.5
2011,Fresno State,13,35.2,18.7,33.7,55.5,269.2,1.6,34.7,166.6,4.8,2.6,68.4,435.8,6.4,11.4,7.4,1.8,20.5,5.7,53.8,0.3,0.4,0.7
2011,Arizona,12,35.4,23.5,35.7,65.9,298.9,1.8,34.3,161.6,4.7,2.5,69.9,460.5,6.6,13.2,7.3,2.5,23.0,7.2,67.3,0.4,0.9,1.3
2011,Washington,13,35.9,23.5,37.4,62.8,284.6,1.7,33.2,168.7,5.1,2.5,70.5,453.3,6.4,12.8,8.3,1.7,22.8,6.9,55.4,1.0,0.8,1.8
2011,Colorado,13,36.5,20.8,31.8,65.5,255.4,2.6,34.9,183.9,5.3,2.0,66.8,439.3,6.6,11.9,9.8,1.9,23.6,6.7,71.0,0.6,0.5,1.2
2011,Middle Tennessee State,12,36.8,17.3,27.4,63.2,211.6,1.5,49.2,229.5,4.7,3.1,76.6,441.1,5.8,9.3,12.0,1.1,22.4,5.9,49.0,1.3,0.3,1.7
2011,New Mexico State,13,36.8,20.0,33.5,59.6,243.4,2.0,40.6,218.8,5.4,2.5,74.2,462.2,6.2,10.9,11.3,1.8,24.1,4.5,39.4,0.9,0.8,1.7
2011,UAB,12,36.8,23.8,33.6,71.0,282.3,2.2,38.8,203.3,5.2,2.2,72.4,485.6,6.7,13.3,11.3,1.4,25.9,6.0,54.1,1.0,0.8,1.8
2011,Baylor,13,37.2,24.2,38.1,63.6,291.1,2.8,38.2,197.4,5.2,2.2,76.3,488.5,6.4,12.5,9.8,2.2,24.5,7.1,60.2,1.0,1.2,2.2
2011,Indiana,12,37.3,15.1,25.2,59.9,215.0,2.2,46.0,243.7,5.3,2.1,71.2,458.7,6.4,8.5,12.7,0.9,22.1,5.9,52.3,0.9,0.4,1.3
2011,Tulane,13,37.5,20.0,32.5,61.6,245.4,1.5,35.9,164.9,4.6,2.8,68.4,410.3,6.0,10.8,8.8,1.2,20.9,4.9,39.9,0.5,0.9,1.5
2011,Akron,12,38.5,16.1,25.5,63.1,207.6,1.9,44.6,219.6,4.9,2.8,70.1,427.2,6.1,9.9,11.1,1.0,22.0,5.8,56.0,1.1,0.2,1.3
2011,Texas Tech,12,39.3,15.8,26.2,60.5,226.8,2.0,49.2,258.8,5.3,2.8,75.3,485.6,6.4,9.4,13.3,2.0,24.7,7.1,60.7,1.2,0.4,1.6
2011,UNLV,12,40.4,17.5,28.8,60.9,249.0,2.3,39.8,194.2,4.9,2.5,68.6,443.2,6.5,10.4,10.1,1.7,22.2,4.3,35.7,1.1,0.6,1.7
2011,New Mexico,12,41.7,20.3,28.0,72.6,245.2,1.8,45.1,246.9,5.5,3.8,73.1,492.1,6.7,11.3,13.0,0.8,25.2,5.6,49.3,0.8,0.3,1.1
2011,Kansas,12,43.8,21.7,31.2,69.5,277.3,2.3,41.0,239.1,5.8,3.2,72.2,516.4,7.2,11.6,12.8,1.2,25.5,5.2,45.3,0.8,0.7,1.5
2012,Alabama,14,10.9,15.5,28.4,54.7,173.6,0.6,31.4,76.4,2.4,0.7,59.8,250.0,4.2,8.2,4.5,1.0,13.7,4.8,40.4,0.8,1.3,2.1
2012,Notre Dame,13,12.8,20.1,33.4,60.1,199.8,0.8,30.5,105.7,3.5,0.3,63.8,305.5,4.8,10.1,5.7,1.2,17.0,5.2,41.8,0.5,1.2,1.8
2012,Brigham Young,13,14.0,16.5,29.1,56.6,179.2,0.9,31.7,86.9,2.7,0.4,60.8,266.1,4.4,8.2,4.8,1.7,14.7,6.3,56.5,0.8,0.9,1.7
2012,Rutgers,13,14.2,17.7,32.5,54.5,214.5,1.0,35.4,97.2,2.7,0.5,67.8,311.6,4.6,9.5,6.4,1.7,17.5,6.2,52.2,1.1,1.4,2.5
2012,Florida,13,14.5,17.8,34.2,52.0,192.5,0.5,31.8,94.9,3.0,0.9,65.9,287.5,4.4,9.2,5.7,2.5,17.4,5.9,48.6,0.8,1.5,2.3
2012,Florida State,14,14.7,15.8,32.4,48.8,161.9,0.9,33.5,92.3,2.8,0.7,65.9,254.1,3.9,7.3,5.8,1.4,14.5,4.9,42.1,0.7,0.8,1.5
2012,Utah State,13,15.4,19.8,36.5,54.1,208.3,0.9,37.9,113.8,3.0,0.5,74.5,322.1,4.3,8.9,6.9,2.6,18.5,6.1,51.9,0.5,1.1,1.5
2012,Boise State,13,15.8,16.8,28.9,58.2,169.5,0.3,39.4,146.2,3.7,1.5,68.3,315.6,4.6,7.6,8.3,1.4,17.3,5.2,41.7,1.4,1.4,2.8
2012,Michigan State,13,16.3,17.2,32.7,52.5,175.8,0.8,30.1,98.6,3.3,0.5,62.8,274.4,4.4,7.8,4.8,2.0,14.6,4.3,37.2,0.5,1.1,1.5
2012,Bowling Green State,13,16.8,18.3,31.6,57.9,190.1,0.8,31.8,106.5,3.4,1.1,63.4,296.6,4.7,8.0,5.8,1.4,15.2,6.5,51.5,0.9,0.8,1.7
2012,Stanford,14,17.2,24.0,39.3,61.1,239.2,0.9,31.9,97.0,3.0,1.1,71.1,336.2,4.7,10.3,6.1,1.7,18.1,6.1,56.4,0.9,1.1,1.9
2012,LSU,13,17.5,19.5,35.2,55.6,206.0,1.2,33.8,101.6,3.0,1.1,69.0,307.6,4.5,9.7,6.2,2.5,18.5,5.5,40.3,1.2,1.4,2.5
2012,South Carolina,13,18.2,16.4,29.2,56.2,194.8,1.4,38.8,120.7,3.1,0.7,67.9,315.5,4.6,8.1,8.4,1.3,17.8,4.8,41.2,0.7,1.2,1.8
2012,Cincinnati,13,18.5,21.7,38.3,56.6,252.5,1.0,35.3,135.6,3.8,0.8,73.6,388.1,5.3,11.8,7.5,1.3,20.6,6.4,56.6,0.9,1.2,2.2
2012,Vanderbilt,13,18.7,17.8,33.2,53.7,191.8,0.5,37.1,142.2,3.8,1.3,70.3,333.9,4.7,8.7,8.2,1.2,18.2,6.8,55.1,0.5,0.8,1.4
2012,Penn State,12,19.1,20.3,35.8,56.7,225.0,1.3,36.3,128.4,3.5,0.8,72.1,353.4,4.9,9.8,7.0,1.5,18.3,5.9,49.6,1.0,0.8,1.8
2012,Wisconsin,14,19.1,18.2,33.1,55.0,193.6,1.3,33.7,128.9,3.8,1.0,66.9,322.6,4.8,9.2,6.4,1.1,16.7,4.6,39.6,0.5,0.6,1.1
2012,Georgia,14,19.6,14.3,25.1,57.0,175.6,0.9,44.0,182.1,4.1,1.2,69.1,357.8,5.2,7.4,10.2,1.4,19.1,5.0,39.8,1.2,0.9,2.1
2012,Connecticut,12,19.8,17.3,31.8,54.3,212.0,1.3,35.8,97.9,2.7,0.8,67.6,309.9,4.6,9.3,5.8,1.1,16.2,6.1,52.0,0.5,0.5,1.0
2012,Michigan,13,19.8,15.2,25.4,60.0,169.5,1.2,39.5,150.5,3.8,0.7,64.9,320.0,4.9,7.8,8.9,1.5,18.2,6.5,55.3,0.8,0.5,1.4
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,Northern Illinois,14,19.9,20.3,36.4,55.8,222.9,0.8,41.9,146.4,3.5,1.5,78.3,369.3,4.7,10.4,10.0,2.0,22.4,4.7,44.9,0.9,1.1,1.9
2012,Oregon State,13,20.6,21.5,36.2,59.2,224.5,1.1,32.5,129.5,4.0,1.5,68.7,354.0,5.2,9.5,7.5,1.8,18.7,7.2,66.1,0.8,1.5,2.4
2012,Pitt,13,21.1,18.2,31.8,57.2,194.2,1.2,35.5,136.4,3.8,1.1,67.3,330.5,4.9,9.6,7.6,1.8,19.1,5.2,43.5,0.5,1.2,1.7
2012,San Jose State,13,21.3,19.2,33.8,56.9,222.5,1.4,34.0,122.2,3.6,1.2,67.8,344.7,5.1,9.8,6.5,1.3,17.6,3.8,35.0,1.3,1.2,2.5
2012,Oregon,13,21.6,23.3,39.6,58.8,229.2,1.5,36.2,144.9,4.0,1.2,75.8,374.2,4.9,10.4,8.5,2.3,21.2,5.4,52.1,1.1,2.0,3.1
2012,Texas A&M,13,21.8,21.6,37.3,57.9,250.7,1.3,37.5,139.5,3.7,1.4,74.8,390.2,5.2,11.2,8.1,1.8,21.0,6.9,57.2,0.3,0.9,1.2
2012,UCF,14,22.1,20.6,34.3,60.0,217.7,1.1,38.9,155.9,4.0,1.5,73.1,373.6,5.1,10.0,9.5,1.4,20.9,3.9,31.3,1.1,0.8,1.9
2012,Kansas State,13,22.2,22.8,36.5,62.4,248.5,1.4,33.1,126.8,3.8,1.0,69.5,375.3,5.4,11.8,7.9,1.1,20.8,4.5,40.5,1.0,1.4,2.4
2012,Northwestern,13,22.5,22.2,38.2,58.1,250.5,1.4,33.8,127.6,3.8,1.2,72.1,378.2,5.2,12.2,7.5,1.5,21.2,5.7,48.2,1.2,1.0,2.2
2012,TCU,13,22.6,17.8,33.4,53.2,218.5,1.7,32.5,105.4,3.2,0.8,65.8,323.9,4.9,9.5,5.9,1.5,17.0,4.6,42.8,0.8,1.6,2.5
2012,Ohio State,12,22.8,22.3,38.1,58.4,243.5,1.3,32.7,116.1,3.6,1.2,70.8,359.6,5.1,10.2,5.6,2.5,18.3,5.7,51.8,0.6,1.2,1.8
2012,Virginia Tech,13,22.8,16.2,32.4,50.1,199.1,1.3,37.3,134.1,3.6,1.0,69.7,333.2,4.8,8.7,7.1,2.1,17.8,7.0,54.6,0.6,1.0,1.6
2012,Iowa,12,22.9,18.7,29.4,63.5,219.5,1.3,39.4,162.1,4.1,1.3,68.8,381.6,5.5,10.3,8.1,1.4,19.8,5.3,48.8,1.1,0.8,1.9
2012,Mississippi State,13,23.3,20.4,31.8,64.0,221.8,1.3,38.8,165.6,4.3,1.2,70.6,387.4,5.5,9.8,10.3,1.2,21.4,5.4,48.5,1.1,1.5,2.5
2012,Tulsa,14,23.6,19.2,34.4,55.9,228.2,1.4,37.1,119.6,3.2,1.4,71.5,347.8,4.9,8.9,7.2,1.6,17.6,6.3,53.4,1.1,0.9,1.9
2012,Fresno State,13,23.8,15.1,29.3,51.4,167.2,1.2,42.2,171.7,4.1,1.5,71.5,338.8,4.7,7.3,8.5,1.8,17.6,5.5,46.9,1.0,1.7,2.7
2012,Louisville,13,23.8,16.8,29.4,57.3,192.3,1.7,34.5,148.0,4.3,1.1,63.9,340.3,5.3,8.2,8.3,1.7,18.2,5.7,47.6,1.0,0.8,1.8
2012,Iowa State,13,23.9,22.2,36.5,60.6,265.3,1.4,40.8,176.8,4.3,1.5,77.4,442.2,5.7,12.0,9.2,1.5,22.7,6.4,54.7,0.9,1.1,2.0
2012,Washington,13,24.2,16.7,30.3,55.1,197.3,1.3,36.2,160.1,4.4,1.3,66.5,357.4,5.4,8.7,7.5,2.2,18.4,6.0,51.7,1.2,1.3,2.5
2012,Arizona State,13,24.3,15.2,30.3,50.3,167.9,1.8,43.0,182.8,4.3,1.3,73.3,350.8,4.8,7.6,9.9,1.5,19.0,6.1,51.6,0.7,1.6,2.3
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,USC,13,24.3,20.2,33.4,60.4,227.0,1.5,41.0,167.0,4.1,1.3,74.4,394.0,5.3,10.8,10.1,1.8,22.6,8.6,76.0,1.0,1.5,2.5
2012,San Diego State,13,24.4,21.1,34.1,61.9,235.5,1.8,37.4,133.5,3.6,1.2,71.5,369.0,5.2,10.8,8.4,1.9,21.1,5.1,45.4,0.9,1.1,2.0
2012,Arkansas State,13,24.5,21.2,33.2,63.9,227.3,1.6,38.3,156.4,4.1,1.2,71.5,383.7,5.4,10.4,8.6,1.5,20.5,6.8,53.7,0.8,1.0,1.8
2012,Kent State,14,24.5,22.6,37.2,60.8,272.0,1.9,36.2,138.3,3.8,1.1,73.4,410.3,5.6,13.0,7.4,1.3,21.6,5.0,47.1,1.1,1.6,2.7
2012,Minnesota,13,24.7,17.8,31.1,57.2,186.6,1.2,36.8,172.0,4.7,1.7,67.8,358.6,5.3,8.4,8.8,1.8,19.0,7.3,64.2,0.5,1.0,1.5
2012,Clemson,13,24.8,19.1,32.8,58.1,240.3,1.8,37.3,155.9,4.2,1.2,70.2,396.2,5.6,9.6,7.6,1.7,18.9,5.5,45.2,0.8,1.0,1.8
2012,Ohio,13,24.8,20.5,36.5,56.3,229.0,2.0,35.9,159.4,4.4,0.9,72.4,388.4,5.4,11.1,8.5,1.7,21.2,5.3,49.2,0.9,1.0,1.9
2012,Syracuse,13,24.8,19.4,30.5,63.5,234.2,1.8,35.8,144.7,4.0,1.0,66.4,378.8,5.7,10.4,7.4,1.5,19.3,7.7,66.8,0.8,0.7,1.5
2012,Utah,12,25.1,20.0,33.4,59.9,235.3,1.5,34.6,128.2,3.7,1.6,68.0,363.4,5.3,10.3,7.0,2.3,19.6,7.3,59.4,1.2,0.7,1.8
2012,Oklahoma,13,25.5,16.9,32.3,52.4,206.1,0.8,37.3,192.2,5.2,2.1,69.6,398.3,5.7,9.2,8.5,1.5,19.2,4.8,37.1,0.2,1.0,1.2
2012,Western Kentucky,13,25.5,18.0,30.3,59.4,209.8,1.8,35.1,138.4,3.9,1.2,65.4,348.2,5.3,9.5,8.0,2.2,19.7,5.8,51.2,0.8,1.0,1.8
2012,North Carolina State,13,25.6,20.3,35.0,58.0,249.9,1.5,38.0,154.8,4.1,1.5,73.0,404.7,5.5,9.1,8.5,1.5,19.1,5.2,40.3,0.6,1.2,1.8
2012,Navy,13,25.7,18.9,27.4,69.1,215.2,1.2,40.2,193.6,4.8,1.8,67.5,408.8,6.1,9.5,12.1,0.8,22.4,4.1,35.7,0.8,0.6,1.5
2012,North Carolina,12,25.7,20.5,35.3,58.0,246.9,1.3,39.5,142.7,3.6,1.7,74.8,389.6,5.2,10.9,8.3,1.7,20.8,6.2,52.8,0.8,1.3,2.1
2012,SMU,13,25.7,23.1,41.5,55.6,278.2,2.1,32.2,117.9,3.7,1.1,73.7,396.1,5.4,13.3,6.3,1.1,20.7,6.2,55.9,1.2,1.6,2.8
2012,Maryland,12,27.2,17.1,30.7,55.7,207.5,2.0,37.1,129.3,3.5,1.1,67.8,336.8,5.0,9.3,7.2,1.1,17.6,5.4,48.2,1.3,0.3,1.7
2012,South Florida,12,27.4,21.3,31.1,68.4,251.9,1.4,41.2,149.9,3.6,1.8,72.3,401.8,5.6,11.8,8.5,1.7,22.0,8.3,76.9,0.6,0.2,0.8
2012,Nebraska,14,27.6,13.4,28.4,47.1,168.1,1.3,40.4,192.5,4.8,1.9,68.8,360.6,5.2,7.6,8.3,2.1,18.1,5.6,53.5,0.7,0.9,1.6
2012,Ole Miss,13,27.6,20.6,32.8,62.8,246.5,1.7,37.2,129.3,3.5,1.3,70.0,375.8,5.4,10.6,7.5,1.2,19.3,5.3,41.8,1.0,1.2,2.2
2012,UCLA,14,27.6,21.6,34.2,63.3,250.6,1.9,40.1,165.4,4.1,1.4,74.3,415.9,5.6,10.0,8.4,3.1,21.5,6.6,61.4,1.2,1.1,2.3
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,
2012,North Texas,12,27.8,22.2,35.0,63.3,251.5,1.6,32.8,163.3,5.0,1.8,67.8,414.8,6.1,10.3,8.5,2.0,20.8,5.8,47.4,0.7,0.9,1.6
2012,Middle Tennessee State,12,28.0,21.3,31.6,67.5,252.6,1.8,40.8,188.3,4.6,1.8,72.4,440.8,6.1,11.7,10.8,0.9,23.3,4.5,41.0,1.3,1.0,2.3
