year,school,games,points,passing_cmp,passing_att,passing_pct,passing_yds,passing_td,rushing_att,rushing_yds,rushing_avg,rushing_td,total_plays,total_yds,total_avg,first_down_pass,first_down_rush,first_down_pen,first_down_total,penalties,penalty_yds,fumbles,intceptions,turnovers
1970-01-01 00:00:00.000002004,Indiana,11.0,23.8,14.7,26.6,55.3,186.3,1.2,42.8,134.2,3.1,1.2,69.5,320.5,4.6,7.5,8.3,1.5,17.3,6.7,50.0,0.5,0.8,1.4
1970-01-01 00:00:00.000002004,Kansas,11.0,23.8,21.3,38.2,55.7,220.5,1.7,34.4,94.0,2.7,1.1,72.5,314.5,4.3,9.4,6.3,1.3,16.9,8.0,63.5,0.8,1.3,2.1
1970-01-01 00:00:00.000002004,Troy,12.0,23.8,8.3,19.3,42.7,116.9,1.0,42.5,167.3,3.9,1.4,61.8,284.2,4.6,4.4,8.9,1.2,14.5,6.3,49.8,0.8,0.9,1.8
1970-01-01 00:00:00.000002004,Colorado State,11.0,23.7,19.0,31.8,59.7,261.3,1.4,35.6,111.6,3.1,1.2,67.5,372.9,5.5,11.6,6.4,2.0,20.0,4.4,35.0,0.9,1.5,2.5
1970-01-01 00:00:00.000002004,Army,11.0,23.6,16.5,31.9,51.9,205.7,1.1,34.8,175.9,5.1,1.9,66.7,381.6,5.7,9.2,7.6,1.4,18.2,5.1,44.1,0.5,0.8,1.4
1970-01-01 00:00:00.000002004,Central Michigan,11.0,23.6,19.0,34.1,55.7,225.6,1.5,40.7,169.9,4.2,1.5,74.8,395.5,5.3,9.8,8.5,1.8,20.2,7.7,65.7,0.5,0.9,1.5
1970-01-01 00:00:00.000002004,Colorado,13.0,23.4,19.1,32.3,59.0,215.0,1.0,34.3,124.8,3.6,1.2,66.6,339.8,5.1,10.2,6.0,1.1,17.3,8.0,60.7,0.6,1.4,2.0
1970-01-01 00:00:00.000002004,Missouri,11.0,23.3,17.9,34.3,52.3,207.5,1.6,41.5,165.0,4.0,1.2,75.8,372.5,4.9,8.6,9.5,1.2,19.4,4.3,35.4,0.6,1.0,1.6
1970-01-01 00:00:00.000002004,Florida A&M,11.0,23.0,27.8,45.5,61.2,306.4,1.9,32.8,123.9,3.8,1.5,78.3,430.3,5.5,14.8,7.5,1.8,24.1,7.4,69.6,1.3,1.3,2.5
1970-01-01 00:00:00.000002004,Western Michigan,11.0,22.5,23.5,39.2,60.1,264.8,2.1,33.0,99.5,3.0,0.6,72.2,364.4,5.0,11.5,6.3,1.8,19.5,8.0,65.4,1.1,1.5,2.6
1970-01-01 00:00:00.000002004,South Carolina,11.0,22.1,14.5,25.5,56.8,200.2,1.2,42.2,168.7,4.0,1.3,67.6,368.9,5.5,7.7,9.5,1.0,18.3,6.1,44.5,1.0,1.4,2.4
1970-01-01 00:00:00.000002004,Georgia Tech,12.0,22.0,14.1,28.8,48.8,184.2,1.4,40.5,162.3,4.0,0.9,69.3,346.4,5.0,8.3,9.3,1.6,19.3,6.3,53.3,1.0,1.5,2.5
1970-01-01 00:00:00.000002004,Louisiana,11.0,22.0,20.8,36.1,57.7,229.6,1.2,38.3,152.7,4.0,1.1,74.4,382.4,5.1,10.7,9.1,1.2,21.0,5.5,42.5,0.9,1.3,2.2
1970-01-01 00:00:00.000002004,Stanford,11.0,22.0,18.9,37.2,50.9,247.3,1.2,32.1,81.2,2.5,1.2,69.3,328.5,4.7,10.3,5.0,1.9,17.2,6.1,51.6,0.5,1.3,1.7
1970-01-01 00:00:00.000002004,Illinois,11.0,21.8,18.3,32.2,56.8,184.7,1.2,36.8,153.4,4.2,1.4,69.0,338.1,4.9,9.4,9.0,1.6,20.0,3.8,32.8,1.0,0.7,1.7
1970-01-01 00:00:00.000002004,Temple,11.0,21.6,17.8,31.6,56.3,220.7,1.0,41.5,173.0,4.2,1.7,73.2,393.7,5.4,9.0,10.0,0.9,19.9,5.8,47.7,1.0,0.5,1.5
1970-01-01 00:00:00.000002004,Clemson,11.0,21.5,16.2,32.3,50.1,188.1,0.6,34.5,107.5,3.1,1.4,66.8,295.6,4.4,8.3,6.3,2.1,16.6,5.3,45.2,0.6,1.5,2.2
1970-01-01 00:00:00.000002004,San Diego State,11.0,21.3,21.8,40.4,54.1,244.6,1.5,34.3,130.2,3.8,0.8,74.6,374.8,5.0,10.5,7.7,1.6,19.8,8.1,74.3,0.9,1.5,2.5
1970-01-01 00:00:00.000002004,East Carolina,11.0,21.0,18.8,34.7,54.2,215.5,1.6,33.5,92.8,2.8,0.6,68.3,308.4,4.5,9.9,5.5,1.6,17.1,5.1,39.7,0.7,1.7,2.5
1970-01-01 00:00:00.000002004,Houston,11.0,20.9,18.0,32.2,55.9,251.5,1.0,42.4,138.3,3.3,1.4,74.5,389.7,5.2,9.7,9.4,2.1,21.2,7.7,60.5,0.7,0.5,1.3
1970-01-01 00:00:00.000002004,Wake Forest,11.0,20.9,11.6,22.1,52.7,145.2,0.5,47.9,206.1,4.3,1.6,70.0,351.3,5.0,5.3,12.3,0.6,18.2,6.1,58.7,0.5,0.6,1.2
1970-01-01 00:00:00.000002004,UNLV,11.0,20.8,14.2,29.5,48.1,167.5,1.0,40.2,173.0,4.3,1.5,69.6,340.5,4.9,8.3,8.4,1.6,18.3,9.0,71.7,1.5,1.5,3.0
1970-01-01 00:00:00.000002004,Wisconsin,12.0,20.8,14.3,27.1,52.6,167.2,0.8,44.3,160.9,3.6,1.5,71.4,328.1,4.6,8.3,8.8,1.7,18.8,4.8,36.9,0.9,0.6,1.5
1970-01-01 00:00:00.000002004,Ball State,11.0,20.5,18.5,32.2,57.3,209.0,1.3,37.6,114.3,3.0,1.0,69.8,323.3,4.6,8.8,8.4,1.3,18.5,5.8,44.6,0.2,0.4,0.5
1970-01-01 00:00:00.000002004,Iowa State,12.0,20.5,14.5,29.3,49.6,187.3,1.1,44.7,141.8,3.2,0.9,73.9,329.1,4.5,9.1,8.3,2.0,19.4,6.0,49.4,0.6,0.7,1.3
1970-01-01 00:00:00.000002004,Baylor,11.0,20.4,21.4,35.9,59.5,212.9,1.5,33.3,98.9,3.0,0.7,69.2,311.8,4.5,9.5,6.9,1.1,17.5,6.3,48.3,1.2,1.0,2.2
1970-01-01 00:00:00.000002004,Idaho,12.0,20.4,20.8,32.9,63.3,208.4,1.2,38.1,131.6,3.5,1.4,71.0,340.0,4.8,9.8,7.4,1.9,19.1,7.2,67.5,1.3,1.2,2.4
1970-01-01 00:00:00.000002004,New Mexico,12.0,20.3,9.7,21.6,44.8,119.1,0.5,43.8,178.9,4.1,1.7,65.4,298.0,4.6,4.9,9.7,1.5,16.1,7.8,61.8,0.6,1.0,1.6
1970-01-01 00:00:00.000002004,Ohio,11.0,20.1,15.9,31.5,50.6,200.2,1.3,37.1,108.2,2.9,0.8,68.5,308.4,4.5,8.3,6.5,1.3,16.1,6.8,56.8,1.0,1.0,2.0
1970-01-01 00:00:00.000002004,Arkansas State,11.0,19.5,16.1,31.1,51.8,206.4,1.3,36.4,151.8,4.2,0.7,67.5,358.2,5.3,9.3,7.9,0.9,18.1,8.6,67.5,1.1,1.5,2.6
1970-01-01 00:00:00.000002004,Ole Miss,11.0,19.5,16.2,31.8,50.9,192.1,0.6,39.9,158.9,4.0,1.2,71.7,351.0,4.9,9.6,8.5,1.5,19.5,7.0,56.9,0.7,1.2,1.9
1970-01-01 00:00:00.000002004,Vanderbilt,11.0,19.3,15.4,25.9,59.3,186.3,0.9,39.9,148.5,3.7,1.5,65.8,334.8,5.1,8.6,9.0,1.4,19.0,4.8,40.4,1.1,0.5,1.5
1970-01-01 00:00:00.000002004,Louisiana-Monroe,11.0,19.2,18.8,33.9,55.5,213.2,1.1,36.7,139.8,3.8,1.1,70.6,353.0,5.0,8.9,8.9,1.5,19.4,8.3,79.8,0.8,1.2,2.0
1970-01-01 00:00:00.000002004,SMU,11.0,18.4,17.4,31.9,54.4,208.7,1.0,37.3,125.2,3.4,1.1,69.2,333.9,4.8,9.8,6.7,1.4,17.9,7.0,61.1,1.2,1.5,2.7
1970-01-01 00:00:00.000002004,Buffalo,11.0,17.9,10.7,23.6,45.4,121.5,0.5,40.0,148.1,3.7,1.5,63.6,269.5,4.2,5.0,6.9,2.0,13.9,6.2,49.5,0.5,1.4,1.8
1970-01-01 00:00:00.000002004,Maryland,11.0,17.7,14.6,27.7,52.8,178.5,0.7,40.9,119.5,2.9,1.1,68.6,298.0,4.3,7.6,7.9,1.1,16.6,6.2,49.8,0.8,1.5,2.3
1970-01-01 00:00:00.000002004,Penn State,11.0,17.7,16.5,32.1,51.6,180.8,0.9,33.4,129.9,3.9,1.3,65.5,310.7,4.7,8.7,7.2,1.1,17.0,5.6,46.1,0.7,1.7,2.5
1970-01-01 00:00:00.000002004,Utah State,11.0,16.7,19.1,33.4,57.2,214.1,1.0,32.6,76.3,2.3,0.6,66.0,290.4,4.4,9.3,5.2,2.2,16.6,7.1,63.8,0.9,1.7,2.6
1970-01-01 00:00:00.000002004,Duke,11.0,16.6,16.4,28.6,57.1,170.5,0.9,35.0,95.9,2.7,0.6,63.6,266.5,4.2,7.8,5.2,1.4,14.4,5.3,38.2,1.2,1.0,2.2
1970-01-01 00:00:00.000002004,UCF,11.0,15.9,16.0,27.5,58.3,183.0,0.9,38.8,97.0,2.5,0.8,66.3,280.0,4.2,8.3,6.8,1.2,16.3,5.5,48.0,1.0,1.2,2.2
1970-01-01 00:00:00.000002004,Kentucky,11.0,15.7,17.5,32.1,54.7,167.7,0.8,32.3,107.7,3.3,1.0,64.4,275.5,4.3,7.1,7.6,1.3,16.0,7.3,55.8,1.3,1.0,2.3
1970-01-01 00:00:00.000002004,Mississippi State,11.0,15.7,13.4,26.5,50.5,144.6,0.8,36.5,158.5,4.3,1.0,62.9,303.2,4.8,6.3,8.4,0.5,15.2,5.9,48.0,0.9,1.2,2.1
1970-01-01 00:00:00.000002004,Arizona,11.0,14.9,14.9,28.4,52.6,170.5,0.9,35.1,118.4,3.4,0.8,63.5,288.9,4.6,6.9,7.5,1.3,15.6,5.1,42.9,1.2,1.0,2.2
1970-01-01 00:00:00.000002004,Washington,11.0,14.0,14.6,36.5,40.1,190.8,0.7,37.6,120.2,3.2,0.9,74.1,311.0,4.2,8.4,6.7,2.0,17.1,6.9,56.8,1.6,2.2,3.8
1970-01-01 00:00:00.000002005,Texas,13.0,50.2,16.8,25.8,64.9,237.2,2.0,46.5,274.9,5.9,4.2,72.4,512.1,7.1,9.3,13.8,1.5,24.7,7.6,65.5,0.7,0.8,1.5
1970-01-01 00:00:00.000002005,USC,13.0,49.1,24.0,37.0,64.9,319.8,2.5,40.4,260.0,6.4,3.9,77.4,579.8,7.5,13.8,13.3,1.8,28.9,7.2,63.6,0.5,0.8,1.3
1970-01-01 00:00:00.000002005,Louisville,12.0,43.4,20.5,31.3,65.4,293.6,2.0,39.3,188.5,4.8,3.4,70.7,482.1,6.8,11.8,10.3,1.8,23.9,7.7,68.0,1.0,0.8,1.8
1970-01-01 00:00:00.000002005,Texas Tech,12.0,39.4,32.6,49.0,66.5,388.8,2.8,25.7,107.0,4.2,2.1,74.7,495.8,6.6,16.9,7.2,2.8,26.8,9.4,83.4,0.6,1.0,1.6
1970-01-01 00:00:00.000002005,UCLA,12.0,39.1,20.6,32.4,63.5,270.3,2.8,36.3,160.7,4.4,1.8,68.8,431.0,6.3,11.3,8.6,1.9,21.8,6.3,52.0,0.8,0.5,1.3
1970-01-01 00:00:00.000002005,Fresno State,13.0,37.8,20.8,33.1,63.0,260.3,2.4,36.6,164.6,4.5,1.9,69.7,424.9,6.1,12.2,8.5,1.5,22.2,8.1,72.6,0.6,1.2,1.8
1970-01-01 00:00:00.000002005,Arizona State,12.0,36.8,26.0,41.1,63.3,373.4,3.2,37.3,145.7,3.9,1.5,78.3,519.1,6.6,16.8,7.8,1.6,26.1,9.5,81.8,0.8,0.9,1.7
1970-01-01 00:00:00.000002005,Notre Dame,12.0,36.7,24.5,37.8,64.8,330.3,2.7,40.9,147.1,3.6,1.8,78.8,477.3,6.1,14.1,10.5,1.6,26.2,6.4,55.6,0.5,0.7,1.2
1970-01-01 00:00:00.000002005,Boise State,13.0,36.1,17.4,30.0,57.9,222.5,1.5,43.1,202.5,4.7,2.8,73.1,424.9,5.8,9.6,11.6,1.2,22.4,7.5,68.5,1.2,1.5,2.6
1970-01-01 00:00:00.000002005,Minnesota,12.0,35.8,15.4,26.9,57.3,221.7,1.7,50.8,273.1,5.4,2.8,77.8,494.8,6.4,8.8,13.9,1.3,24.1,5.3,50.6,0.5,0.8,1.3
1970-01-01 00:00:00.000002005,Toledo,12.0,35.8,20.1,31.5,63.8,230.3,2.5,40.8,216.8,5.3,1.7,72.3,447.1,6.2,10.0,12.3,1.4,23.8,7.5,67.4,0.6,1.1,1.7
1970-01-01 00:00:00.000002005,Oregon,12.0,34.5,25.3,40.2,62.9,304.5,2.3,35.6,134.3,3.8,1.3,75.8,438.8,5.8,13.7,6.7,2.2,22.5,8.0,72.3,0.8,0.8,1.6
1970-01-01 00:00:00.000002005,Penn State,12.0,34.4,14.6,27.6,52.9,208.8,1.5,41.9,212.8,5.1,2.4,69.5,421.5,6.1,8.8,11.3,1.7,21.8,4.8,35.2,1.0,0.8,1.8
1970-01-01 00:00:00.000002005,Wisconsin,13.0,34.3,15.4,25.9,59.3,228.4,1.7,44.0,168.2,3.8,2.4,69.9,396.5,5.7,10.3,10.2,0.8,21.3,5.5,47.2,0.4,0.7,1.1
1970-01-01 00:00:00.000002005,Navy,12.0,34.2,5.8,12.3,46.9,116.5,0.6,55.9,318.7,5.7,3.8,68.2,435.2,6.4,4.5,16.4,1.0,21.9,4.3,33.8,0.8,1.0,1.8
1970-01-01 00:00:00.000002005,Nevada,12.0,34.2,20.8,33.8,61.3,249.8,1.8,44.7,199.5,4.5,2.4,78.5,449.3,5.7,12.7,10.8,1.6,25.1,6.1,51.2,1.0,0.9,1.9
1970-01-01 00:00:00.000002005,Bowling Green State,11.0,33.8,22.6,37.4,60.6,283.9,2.6,38.0,143.8,3.8,1.7,75.4,427.7,5.7,13.3,8.9,1.6,23.8,5.5,47.8,0.6,1.0,1.6
1970-01-01 00:00:00.000002005,Michigan State,11.0,33.8,22.9,34.6,66.1,295.5,2.2,41.2,201.8,4.9,2.0,75.8,497.3,6.6,12.9,11.7,1.2,25.8,6.2,48.5,0.6,1.2,1.8
1970-01-01 00:00:00.000002005,Virginia Tech,13.0,33.8,13.9,23.2,60.1,190.2,1.4,46.1,190.7,4.1,2.3,69.2,380.9,5.5,8.7,11.4,1.6,21.7,6.2,53.6,0.6,0.8,1.4
1970-01-01 00:00:00.000002005,Miami (OH),11.0,33.7,23.1,40.5,57.1,291.6,2.5,37.5,134.0,3.6,1.4,77.9,425.6,5.5,13.5,8.3,1.9,23.6,6.3,57.1,0.7,1.3,2.0
1970-01-01 00:00:00.000002005,Washington State,11.0,33.5,19.6,34.6,56.7,277.3,2.3,40.0,212.0,5.3,1.8,74.6,489.3,6.6,12.0,9.5,1.7,23.3,6.7,63.5,1.0,1.2,2.2
1970-01-01 00:00:00.000002005,TCU,12.0,33.2,17.4,31.5,55.3,207.8,1.3,44.8,192.2,4.3,2.7,76.3,399.9,5.2,9.0,10.7,1.6,21.3,8.7,79.6,0.7,0.9,1.6
1970-01-01 00:00:00.000002005,Tulsa,13.0,33.1,19.6,31.2,62.8,236.2,1.6,37.8,166.0,4.4,2.2,69.0,402.2,5.8,9.8,8.7,1.8,20.4,5.8,47.7,0.8,0.6,1.4
1970-01-01 00:00:00.000002005,Brigham Young,12.0,33.0,27.7,43.0,64.3,310.1,2.3,34.8,152.3,4.4,2.0,77.8,462.4,5.9,14.3,9.1,2.2,25.6,8.3,72.5,0.6,1.1,1.7
1970-01-01 00:00:00.000002005,California,12.0,32.9,13.9,26.8,52.0,192.7,1.8,40.3,235.3,5.8,2.3,67.0,427.9,6.4,8.1,11.3,1.6,20.9,5.8,51.7,0.8,1.4,2.3
1970-01-01 00:00:00.000002005,Ohio State,12.0,32.7,16.3,25.2,64.9,225.7,1.5,42.2,196.7,4.7,1.9,67.3,422.3,6.3,10.3,10.6,0.4,21.3,5.4,48.2,1.3,0.4,1.8
1970-01-01 00:00:00.000002005,Northern Illinois,12.0,32.4,19.1,28.1,68.0,237.4,2.0,39.8,206.7,5.2,2.3,67.9,444.1,6.5,9.5,10.3,1.4,21.2,6.2,58.8,1.0,0.8,1.8
1970-01-01 00:00:00.000002005,Northwestern,12.0,32.3,26.7,42.7,62.5,306.8,1.8,38.5,193.6,5.0,2.1,81.2,500.3,6.2,14.0,10.8,2.5,27.3,6.2,48.5,1.0,0.8,1.8
1970-01-01 00:00:00.000002005,Auburn,12.0,32.2,16.3,28.3,57.5,215.8,1.6,40.1,194.1,4.8,2.3,68.3,409.8,6.0,10.2,10.3,0.9,21.4,5.6,44.8,0.8,0.7,1.5
1970-01-01 00:00:00.000002005,Western Michigan,11.0,32.2,22.1,35.0,63.1,246.5,2.7,38.8,145.9,3.8,0.9,73.8,392.5,5.3,11.6,7.7,1.7,21.1,7.6,62.8,0.7,1.0,1.7
1970-01-01 00:00:00.000002005,West Virginia,12.0,32.1,10.2,16.1,63.2,116.5,1.0,52.1,272.4,5.2,2.8,68.2,388.9,5.7,5.3,12.5,0.9,18.8,6.8,58.1,0.8,0.6,1.4
1970-01-01 00:00:00.000002005,Texas A&M,11.0,32.0,15.1,29.2,51.7,207.4,1.7,41.1,234.9,5.7,2.2,70.3,442.3,6.3,8.8,11.4,1.5,21.6,7.0,54.3,1.0,0.9,1.9
1970-01-01 00:00:00.000002005,UTEP,12.0,31.8,22.3,38.2,58.5,300.6,2.4,32.9,122.2,3.7,1.2,71.1,422.8,5.9,13.4,7.3,1.8,22.5,7.0,64.1,1.2,1.7,2.8
1970-01-01 00:00:00.000002005,Missouri,12.0,30.8,23.1,39.1,59.1,224.5,1.3,42.7,205.3,4.8,2.2,81.8,429.8,5.3,10.6,10.8,2.1,23.4,7.2,67.1,1.2,0.9,2.1
1970-01-01 00:00:00.000002005,Hawaii,12.0,30.7,31.6,48.2,65.6,384.3,3.1,23.3,91.9,4.0,0.9,71.4,476.2,6.7,17.5,5.6,2.6,25.7,8.4,72.7,0.8,1.3,2.0
1970-01-01 00:00:00.000002005,Air Force,11.0,30.0,11.0,18.6,59.0,170.7,1.3,53.5,246.5,4.6,2.5,72.1,417.3,5.8,7.1,13.5,1.9,22.5,4.9,45.9,1.3,0.9,2.2
1970-01-01 00:00:00.000002005,Iowa,12.0,30.0,20.4,33.7,60.6,257.8,1.9,36.3,174.7,4.8,1.6,70.0,432.4,6.2,12.3,8.9,1.4,22.7,4.3,37.3,0.8,0.7,1.4
1970-01-01 00:00:00.000002005,Purdue,11.0,30.0,21.9,38.9,56.3,241.7,0.9,37.8,186.7,4.9,2.8,76.7,428.5,5.6,12.3,8.9,1.1,22.3,6.6,52.6,0.7,1.2,1.9
1970-01-01 00:00:00.000002005,Utah,12.0,30.0,21.5,34.6,62.2,294.5,2.2,41.2,178.5,4.3,1.5,75.8,473.0,6.2,12.5,9.3,1.0,22.8,7.7,63.5,1.2,0.8,2.0
1970-01-01 00:00:00.000002005,New Mexico,11.0,29.6,17.0,28.3,60.1,197.4,1.5,47.9,200.0,4.2,2.1,76.2,397.4,5.2,9.2,11.2,2.1,22.5,7.4,56.2,0.7,1.2,1.9
1970-01-01 00:00:00.000002005,Southern Mississippi,12.0,29.6,18.7,34.1,54.8,246.0,1.9,34.1,111.3,3.3,1.3,68.2,357.3,5.2,10.6,6.2,2.3,19.0,6.2,51.3,0.6,1.1,1.7
1970-01-01 00:00:00.000002005,Georgia,13.0,29.5,15.5,27.9,55.4,229.0,2.0,35.0,162.2,4.6,1.2,62.9,391.2,6.2,10.2,8.2,1.5,19.8,5.9,53.6,0.8,0.5,1.4
1970-01-01 00:00:00.000002005,LSU,13.0,29.5,16.6,27.7,60.0,224.0,1.7,39.2,150.1,3.8,1.6,66.8,374.1,5.6,9.2,9.1,1.4,19.6,8.3,69.8,1.0,0.8,1.8
1970-01-01 00:00:00.000002005,Florida State,13.0,28.9,23.3,40.5,57.6,282.6,1.6,28.9,94.0,3.3,1.5,69.4,376.6,5.4,12.0,5.2,1.5,18.7,8.8,78.3,0.6,1.5,2.1
1970-01-01 00:00:00.000002005,Michigan,12.0,28.8,19.8,34.1,58.2,222.7,1.9,41.6,161.6,3.9,1.3,75.7,384.3,5.1,10.8,9.3,1.5,21.6,4.0,31.8,0.8,0.7,1.5
1970-01-01 00:00:00.000002005,Louisiana Tech,11.0,28.7,17.5,32.4,53.9,219.1,1.6,38.9,147.5,3.8,1.7,71.3,366.6,5.1,9.6,9.0,1.4,20.0,6.3,52.3,0.7,0.9,1.6
1970-01-01 00:00:00.000002005,Rutgers,12.0,28.7,17.2,29.8,57.7,234.8,1.7,37.8,162.3,4.3,1.3,67.6,397.1,5.9,10.8,8.0,1.1,19.8,7.2,60.9,0.3,1.6,1.9
1970-01-01 00:00:00.000002005,UCF,13.0,28.7,17.9,30.3,59.1,234.2,1.8,42.8,167.1,3.9,1.4,73.2,401.3,5.5,12.1,8.2,1.3,21.5,7.5,63.3,0.8,0.7,1.5
1970-01-01 00:00:00.000002005,Florida,12.0,28.6,20.1,32.1,62.6,226.7,1.7,37.9,146.8,3.9,1.6,70.0,373.4,5.3,10.3,8.8,1.3,20.4,8.5,65.3,0.5,0.6,1.1
1970-01-01 00:00:00.000002005,Iowa State,12.0,28.3,18.9,30.7,61.7,239.7,1.6,40.9,110.7,2.7,1.7,71.6,350.3,4.9,10.3,6.9,1.9,19.2,5.3,47.3,0.9,0.8,1.8
1970-01-01 00:00:00.000002005,Houston,12.0,28.1,21.3,35.2,60.4,272.3,1.6,39.8,166.4,4.2,1.9,74.9,438.8,5.9,10.3,10.8,0.9,22.1,7.8,69.2,1.1,1.3,2.3
1970-01-01 00:00:00.000002005,UAB,11.0,27.9,22.3,35.4,63.0,292.1,2.1,33.1,142.5,4.3,1.3,68.5,434.6,6.3,13.0,8.0,1.4,22.4,6.8,58.1,0.5,1.1,1.5
1970-01-01 00:00:00.000002005,Memphis,12.0,27.2,11.3,19.9,56.5,130.0,0.8,49.8,267.9,5.4,2.3,69.7,397.9,5.7,5.3,13.0,1.3,19.6,7.4,60.3,0.7,0.6,1.3
1970-01-01 00:00:00.000002005,Vanderbilt,11.0,27.2,24.9,42.5,58.7,280.5,1.9,32.8,115.1,3.5,1.5,75.3,395.6,5.3,13.5,7.5,2.5,23.5,4.2,30.9,0.6,0.8,1.5
1970-01-01 00:00:00.000002005,Miami (FL),12.0,27.1,16.3,28.3,57.4,215.5,1.7,37.3,137.6,3.7,1.5,65.7,353.1,5.4,9.5,6.9,1.7,18.1,7.3,70.1,0.9,1.0,1.9
1970-01-01 00:00:00.000002005,Oklahoma,12.0,26.9,14.9,28.0,53.3,177.6,0.8,43.8,177.5,4.0,2.3,71.8,355.1,4.9,8.6,9.4,1.3,19.3,8.5,71.7,1.1,0.9,2.0
1970-01-01 00:00:00.000002005,San Diego State,12.0,26.9,20.5,33.4,61.3,231.6,1.7,38.2,147.5,3.9,1.3,71.6,379.1,5.3,10.5,7.8,1.6,19.9,6.0,47.2,1.0,1.2,2.2
1970-01-01 00:00:00.000002005,Colorado State,12.0,26.8,20.7,33.5,61.7,286.3,2.1,35.0,121.7,3.5,1.2,68.5,408.0,6.0,12.4,6.8,0.8,20.1,6.1,50.0,0.6,1.3,1.8
1970-01-01 00:00:00.000002005,Virginia,12.0,26.7,18.7,30.3,61.7,223.7,1.3,37.5,142.6,3.8,1.7,67.8,366.3,5.4,9.5,8.2,1.9,19.6,5.5,47.3,0.4,1.1,1.5
1970-01-01 00:00:00.000002005,Oregon State,11.0,26.6,24.3,41.7,58.2,296.5,1.2,37.7,122.5,3.2,1.5,79.5,419.0,5.3,13.9,6.5,1.7,22.1,8.9,78.9,1.2,2.1,3.3
1970-01-01 00:00:00.000002005,Clemson,12.0,26.3,20.7,31.4,65.8,231.6,1.2,37.5,153.0,4.1,1.7,68.9,384.6,5.6,9.9,9.2,1.9,21.0,4.8,40.5,0.4,0.8,1.3
1970-01-01 00:00:00.000002005,Kansas State,11.0,26.3,14.9,28.9,51.6,201.4,1.4,39.3,138.4,3.5,1.5,68.2,339.7,5.0,7.6,7.6,2.2,17.5,8.7,75.2,1.5,1.1,2.5
1970-01-01 00:00:00.000002005,Louisiana,11.0,26.0,12.4,21.5,57.4,132.4,0.3,48.3,254.3,5.3,3.1,69.8,386.6,5.5,6.9,12.5,1.3,20.6,6.5,56.6,1.1,0.8,1.9
1970-01-01 00:00:00.000002005,Boston College,12.0,25.8,21.7,34.7,62.5,242.8,1.4,37.4,145.0,3.9,1.8,72.1,387.8,5.4,11.7,8.1,1.5,21.3,6.8,54.8,0.8,1.0,1.8
1970-01-01 00:00:00.000002005,Arkansas,11.0,25.7,13.6,25.5,53.6,143.7,1.2,43.7,216.9,5.0,1.7,69.2,360.6,5.2,7.1,10.5,1.3,18.9,7.3,58.5,0.9,1.1,2.0
1970-01-01 00:00:00.000002005,Connecticut,11.0,24.7,14.2,27.9,50.8,149.5,1.3,44.2,174.8,4.0,1.5,72.1,324.3,4.5,6.9,9.6,2.4,18.9,6.2,47.2,1.0,0.9,1.9
1970-01-01 00:00:00.000002005,Nebraska,12.0,24.7,19.9,37.0,53.8,224.3,1.7,35.0,96.0,2.7,0.8,72.0,320.3,4.4,10.3,5.9,2.2,18.4,7.4,57.8,0.9,1.1,2.0
1970-01-01 00:00:00.000002005,Wyoming,11.0,24.6,20.3,34.3,59.2,245.7,1.6,32.4,117.5,3.6,1.4,66.6,363.2,5.5,10.3,6.8,2.6,19.7,5.9,54.5,1.2,1.7,2.9
1970-01-01 00:00:00.000002005,Arkansas State,12.0,24.5,13.5,24.9,54.2,176.9,1.1,40.1,193.2,4.8,1.8,65.0,370.1,5.7,7.3,9.8,1.1,18.3,10.1,75.9,0.9,0.8,1.8
1970-01-01 00:00:00.000002005,Maryland,11.0,24.5,19.1,31.9,59.8,249.1,1.4,39.3,134.8,3.4,1.5,71.2,383.9,5.4,11.6,8.6,1.7,22.0,5.1,44.1,0.7,1.5,2.3
1970-01-01 00:00:00.000002005,Stanford,11.0,24.5,18.8,30.6,61.4,223.9,1.6,35.2,92.3,2.6,0.7,65.8,316.2,4.8,10.5,6.0,1.7,18.3,5.1,40.3,0.8,0.7,1.5
1970-01-01 00:00:00.000002005,Wake Forest,11.0,24.5,15.6,26.6,58.7,161.3,0.6,47.7,197.5,4.1,1.8,74.4,358.8,4.8,6.7,10.3,1.3,18.3,6.4,62.1,0.9,0.9,1.8
1970-01-01 00:00:00.000002005,East Carolina,11.0,24.3,20.4,33.6,60.5,256.0,1.3,35.8,137.5,3.8,1.5,69.5,393.5,5.7,10.0,8.3,1.4,19.6,5.5,46.3,1.1,0.7,1.8
1970-01-01 00:00:00.000002005,Pitt,11.0,24.3,17.6,31.5,55.9,219.0,1.5,36.5,116.8,3.2,0.8,68.1,335.8,4.9,9.5,6.6,1.8,17.9,6.3,53.9,1.4,0.8,2.2
1970-01-01 00:00:00.000002005,South Carolina,12.0,23.7,17.8,29.6,60.0,220.8,1.8,30.4,95.2,3.1,1.1,60.0,315.9,5.3,9.9,5.7,1.6,17.2,6.0,46.5,0.8,1.0,1.8
1970-01-01 00:00:00.000002005,Akron,13.0,23.6,21.8,41.6,52.5,277.0,1.8,32.5,107.3,3.3,0.9,74.1,384.3,5.2,11.8,6.1,1.5,19.5,7.4,62.8,0.8,0.9,1.7
